2025-12-20 19:10:01.141 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:01.162 | $GPGSV,0,1,00
2025-12-20 19:10:01.183 | $BDGSV,0,1,00
2025-12-20 19:10:01.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:01.224 | $GNZDA,,,,,,
2025-12-20 19:10:02.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:02.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:02.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:02.158 | $GPGSV,0,1,00
2025-12-20 19:10:02.179 | $BDGSV,0,1,00
2025-12-20 19:10:02.210 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:02.221 | $GNZDA,,,,,,
2025-12-20 19:10:03.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:03.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:03.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:03.155 | $GPGSV,0,1,00
2025-12-20 19:10:03.175 | $BDGSV,0,1,00
2025-12-20 19:10:03.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:03.226 | $GNZDA,,,,,,
2025-12-20 19:10:04.079 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:04.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:04.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:04.163 | $GPGSV,0,1,00
2025-12-20 19:10:04.183 | $BDGSV,0,1,00
2025-12-20 19:10:04.204 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:04.225 | $GNZDA,,,,,,
2025-12-20 19:10:05.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:05.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:05.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:05.158 | $GPGSV,0,1,00
2025-12-20 19:10:05.178 | $BDGSV,0,1,00
2025-12-20 19:10:05.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:05.219 | $GNZDA,,,,,,
2025-12-20 19:10:06.071 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:06.112 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:06.143 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:06.164 | $GPGSV,0,1,00
2025-12-20 19:10:06.174 | $BDGSV,0,1,00
2025-12-20 19:10:06.205 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:06.226 | $GNZDA,,,,,,
2025-12-20 19:10:07.069 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:07.110 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:07.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:07.161 | $GPGSV,0,1,00
2025-12-20 19:10:07.181 | $BDGSV,0,1,00
2025-12-20 19:10:07.202 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:07.222 | $GNZDA,,,,,,
2025-12-20 19:10:08.075 | $GNGGA,,,,,,0,00,,,M,,M,,
